lang;fakulta;katedra;zkratka;rok;nazev;kreditu;vyukaZS;vyukaLS;vyucovaciJazyky;jazykyZkr;skupinaAkreditaceZkr;skupinaAkreditace;urovenVypoctena;ectsNabizetUPrijezdu;ectsZobrazit
en;PF;KH1;E001;2015;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2018;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2022;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2023;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2019;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2020;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2014;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2016;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2017;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KH1;E001;2021;Voice Training I;5;A;A;English;EN;;;;A;A
en;PF;KPR;4001;2016;Elementary sociology;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4002;2016;Methods of individual and group work;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4003;2016;Gerontopedagogy;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4005;2016;Introduction to Phylosophy and Etics;4;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4006;2016;Environmental education;2;A;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4007;2016;Ethical education;2;A;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4010;2016;Informatics;2;A;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4012;2016;Informatics;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4014;2016;Introduction to ICT;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4018;2016;Media education;2;A;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4020;2016;Introduction to Computer Science I;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4021;2016;Introduction to Computer Science II;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4022;2016;Introduction to Computer Science;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4023;2016;ICT in social pedagogy;3;A;N;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4024;2016;Qualitative and quantitative data processing;4;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4025;2016;Ethics;2;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4026;2016;Free-time Practical Activities;4;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4031;2016;Introduction to ICT;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4033;2016;Bachelor Work;10;A;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4035;2016;Digital technology in special education;3;A;N;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4036;2016;Quantitative and qualitative data processing;3;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4037;2016;Special-educational diagnosis, intervention and counseling in early and pre-school age;2;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4038;2016;Dissertation;5;A;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4039;2016;Play Therapy;2;N;A;Czech;CZ;;;Mgr.;A;A
en;PF;KPR;4045;2016;Introduction to Sociology;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4201;2022;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2018;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2023;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2024;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2016;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4201;2019;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2020;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2017;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4201;2021;Biology of Children;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2022;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2018;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2023;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2024;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2016;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4202;2019;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2020;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2017;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4202;2021;Culture of Speech;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2022;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2018;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2023;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2024;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2016;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4203;2019;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2020;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2017;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4203;2021;Applied Exercise I;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2022;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2018;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2023;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2024;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2016;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4204;2019;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2020;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2017;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4204;2021;Basis of Children's Diseases;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2022;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2018;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2023;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2024;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2016;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4205;2019;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2020;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2017;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4205;2021;Introduction to the Czech Language;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2022;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2018;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2023;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2024;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2016;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4206;2019;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2020;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2017;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4206;2021;Introduction to Pedagogy;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2022;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2018;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2023;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2024;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2016;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4207;2019;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2020;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2017;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4207;2021;Preschool education I;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2022;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2018;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2023;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2024;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2016;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4208;2019;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2020;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2017;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4208;2021;Cognition of Nature;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2022;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2018;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2023;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2024;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2016;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4209;2019;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2020;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2017;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4209;2021;Applied Exercise II;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2022;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2018;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2023;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2024;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2016;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4210;2019;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2020;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2017;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4210;2021;Legal Enactments and School Management;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2022;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2018;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2023;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2024;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2016;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4211;2019;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2020;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2017;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4211;2021;Preschool education II;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2022;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2018;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2023;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2024;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2016;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4212;2019;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2020;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2017;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4212;2021;Selected Chapters from Czech History;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2022;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2018;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2023;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2024;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2016;Informatics basics;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4213;2019;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2020;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2017;Informatics basics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4213;2021;Digital technology in pre-primary education;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2022;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2018;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2023;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2024;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2016;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4214;2019;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2020;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2017;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4214;2021;Didactics of Pre-School Education;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2022;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2018;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2023;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2024;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2016;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KPR;4215;2019;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2020;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2017;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4215;2021;Literature for Children I;1;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KPR;4216;2022;Growth od Mathematical thinking I;2;A;N;Czech;CZ;;;Bc.;A;N
